Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
124	0.177129	9.74464e-05	0.177032	6.7421e-07	1.53851e+07	8464	1.53766e+07	58.5605	
125	2.72311	0.0225333	2.70058	4.66615e-06	2.36524e+08	1.9572e+06	2.34566e+08	405.292	
126	0.103326	4.14469e-05	0.103285	6.68061e-07	8.97475e+06	3600	8.97115e+06	58.0264	
127	0.170163	0.000309655	0.169854	6.69216e-07	1.478e+07	26896	1.47531e+07	58.1267	
128	0.372776	0.000402599	0.367863	0.00451139	3.23786e+07	34969	3.19518e+07	391850	
129	0.219672	0.000177024	0.21949	5.64073e-06	1.90802e+07	15376	1.90644e+07	489.942	
130	0.259459	0.000255601	0.259162	4.26739e-05	2.25361e+07	22201	2.25103e+07	3706.57	
131	0.100572	3.87299e-05	0.100505	2.82487e-05	8.73549e+06	3364	8.72973e+06	2453.62	
132	0.103967	4.14469e-05	0.103924	1.26449e-06	9.03036e+06	3600	9.02671e+06	109.831	
133	1.11756	0.00364928	1.11391	8.06799e-06	9.70696e+07	316969	9.6752e+07	700.769	
134	0.329102	0.000313442	0.328788	1.6994e-06	2.85851e+07	27225	2.85578e+07	147.606	
135	0.153289	8.9157e-05	0.153169	3.09623e-05	1.33143e+07	7744	1.3304e+07	2689.32	
136	0.10884	4.42561e-05	0.108795	1.2712e-06	9.45366e+06	3844	9.44976e+06	110.413	
137	0.149497	7.00454e-05	0.149426	1.67609e-06	1.2985e+07	6084	1.29788e+07	145.582	
138	38.6128	5.99755	32.6138	0.00143399	3.35383e+09	5.20934e+08	2.83277e+09	124553	
139	0.100436	2.99454e-05	0.100406	6.69882e-07	8.72374e+06	2601	8.72113e+06	58.1846	
140	0.10026	3.11312e-05	0.100155	7.4444e-05	8.70843e+06	2704	8.69931e+06	6466.05	
141	0.208197	0.000134288	0.208063	6.70636e-07	1.80836e+07	11664	1.80719e+07	58.2501	
142	0.0897381	2.6526e-05	0.0896823	2.98979e-05	7.79446e+06	2304	7.78962e+06	2596.87	
143	0.128313	6.64993e-05	0.128247	6.70463e-07	1.1145e+07	5776	1.11393e+07	58.235	
144	0.12838	6.1353e-05	0.128306	1.37046e-05	1.11508e+07	5329	1.11443e+07	1190.36	
145	0.14966	7.74137e-05	0.149583	7.93366e-07	1.29992e+07	6724	1.29925e+07	68.9102	
146	0.164975	0.000106104	0.164868	1.63171e-06	1.43294e+07	9216	1.43201e+07	141.727	
147	0.250168	0.000197575	0.249947	2.42479e-05	2.17291e+07	17161	2.17099e+07	2106.13	
148	0.313993	0.000344574	0.313648	6.71943e-07	2.72728e+07	29929	2.72428e+07	58.3635	
149	0.310138	0.000336653	0.309802	6.69493e-07	2.6938e+07	29241	2.69087e+07	58.1507	
150	2.32479	0.0215773	2.3032	7.84606e-06	2.01926e+08	1.87416e+06	2.00051e+08	681.493	
151	0.156121	9.11948e-05	0.156029	6.72007e-07	1.35603e+07	7921	1.35524e+07	58.3692	
152	0.150379	8.51505e-05	0.150294	6.70037e-07	1.30616e+07	7396	1.30542e+07	58.198	
153	0.204594	0.000160307	0.204433	2.22617e-06	1.77706e+07	13924	1.77566e+07	193.36	
154	0.117913	4.71574e-05	0.117865	1.2133e-06	1.02417e+07	4096	1.02375e+07	105.385	
155	0.117765	5.1682e-05	0.117713	6.69161e-07	1.02288e+07	4489	1.02243e+07	58.1219	
156	0.486089	0.000766354	0.485311	1.22556e-05	4.22207e+07	66564	4.21531e+07	1064.49	
157	0.186799	0.000126931	0.186672	6.68875e-07	1.6225e+07	11025	1.6214e+07	58.0971	
158	0.0870917	2.87826e-05	0.0870629	6.6813e-07	7.5646e+06	2500	7.5621e+06	58.0324	
159	0.193853	0.000141852	0.193711	6.67842e-07	1.68377e+07	12321	1.68253e+07	58.0074	
160	0.177104	0.000103905	0.176991	1.01392e-05	1.53829e+07	9025	1.53731e+07	880.675	
161	4.14518	0.0655437	4.07964	7.56061e-07	3.60042e+08	5.69299e+06	3.54349e+08	65.6699	
162	0.526596	0.0011064	0.525488	2.19237e-06	4.57391e+07	96100	4.56428e+07	190.425	
163	0.115567	4.284e-05	0.115524	6.6883e-07	1.00379e+07	3721	1.00342e+07	58.0932	
164	0.0866621	2.6526e-05	0.0866351	1.21356e-06	7.52729e+06	2304	7.52494e+06	105.407	
165	0.108702	3.87299e-05	0.108634	2.97406e-05	9.44166e+06	3364	9.43577e+06	2583.21	
